,Brand,Category,Product Name ,Price,Review,Product Purchase,Ratings,Date Or Review
2461,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,First time trying Micellar Cleansing Water to remove my make up was quite pleased of the results. Because I have sensitive skin and using wrong kind of cleansing products will cause a lot of outbreaks and itch.. However it does not clean waterproof make up easily..,Volume (ml):400,4,05 Jun 2018
2462,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"Nothing short of miraculous. I have noticed not only does it clean my face of all make up residue, its also helps prevent breakouts and clear breakouts when they do occur. I noticed improvement after one use. My skin is doing much better now.",Volume (ml):400,5,05 Jun 2018
2463,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,I use this product every day to remove my make-up including eye make-up and this does the job for me. It is unscented and I pour a bit onto a cotton pad and gently sweep it all over my face. But it does not remove waterproof make-up.,Volume (ml):400,4,04 Jun 2018
2464,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"I tried the Garnier Micellar Cleansing water for sensitive skin and I love how it leaves my skin fresh and clean! I wet just one piece of cotton and it was able to cover all my face including my neck area. It is unscented as well so I’m pretty sure there’s no alcohol or any harmful ingredients added. My skin is very sensitive and will always become red when irritated, I didn’t feel any sting at all. My favorite is that it doesn’t leave my skin dry after using it. Definitely will use again!",Volume (ml):400,5,04 Jun 2018
2465,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"I have used other micellar water products in the past, but they are either too pricey or not very effective. I have already tried the Garnier Micellar water in the past and have been using it ever since. It is really as gentle as it claims, yet effective to use. What I really like about it is the price. Such a big bottle for such an affordable price! I highly recommend people to try this :)",Volume (ml):400,5,04 Jun 2018
2466,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"This is my first time using the garnier all-in-1 micellar cleansing water.  It’s very effective in removing my makeup, especially my eye makeup.  I only need 2 piece of cotton square puff to clean half my face.  Kuddos to the product!",Volume (ml):400,5,04 Jun 2018
2467,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"Have always used an oil based make up remover but this product was able to remove my make up, and left my skin feeling clean. However, it's abit hard to remove waterproof make up, so I still need the oil based make up remover.",Volume (ml):400,4,04 Jun 2018
2468,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"tried this and it really removed my makeup effectively. very gentle on my skin, and it was very easy to use. feels nice on my skin, would recommend!",Volume (ml):400,5,04 Jun 2018
2469,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"Using garnier cleansing water to remove my make up makes my skin feels soft and light on the skin. It removes an incredible amount with just a few daps of it to the cotton wool. However, it takes a while and a few wipes to remove the mascara off properly.   Just using a few daps, This cleansing water does do the trick to removing my make up almost completely.",Volume (ml):400,5,04 Jun 2018
2470,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"I have extremely sensitive skin and I am not able to use any oil-based make-up removers. I have tried other brands of micellar cleansing water before, but I feel that Garnier's All-In-1 Micellar Cleansing Water is very suitable for my sensitive skin and it works wonderfully!    Garnier's All-In-1 Micellar Cleansing Water removes my make-up with just a single and quick swipe, and it also leaves my skin feeling fresh and non-sticky too. Thus, there is no need to wash my face afterwards! I personally use Garnier's All-In-1 Micellar Cleansing Water to remove the dusts, oil and impurities off my face at the end of a busy and hectic day and I love it a lot!    The packaging is really cute and it is affordable too! I would continue to use this and I would also highly recommend this to anyone who has sensitive skin and is looking to invest in good micellar cleansing water.",Volume (ml):400,5,04 Jun 2018
2471,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,This is indeed a magical water that removes makeup super easily and its no rinse feature is another plus point. Thank you!,Volume (ml):400,5,04 Jun 2018
2472,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,This micellar cleansing water works wonders! It removes all the makeup on my face within 2 swaps! I will definitely recommend it to friends and love ones and I will definitely buy more,Volume (ml):400,5,04 Jun 2018
2473,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"Indeed, used only 1 cotton pad to remove my make up for the entire face. I feel refreshed and it feels like I already washed my face with a soap.    For the packaging, I prefer smaller size since expiration is just for 6M. And for the 400ml for 6M is too much as you only need a bit amount to remove makeup, unless you wear make up every single day. And it is quite pricey compare to other micellar cleansing water.",Volume (ml):400,4,03 Jun 2018
2474,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,I have used other brands of micellar water before and i find that garnier's version is much more gentle and remove makeup really easily. It is also hydrating for me as i have dry skin. Would definitely recommend everyone to try.,Volume (ml):400,5,03 Jun 2018
2475,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"Thanks Try and review for letting have the chance to try it. Recently I also just bought  Micellar Cleansing Water but a different brand there is a big difference for this two. I more likely prefer the Garnier, after trying i found out that it is more effective on removing oil and my light make up. I like it more than the one I bought in pharmacy store i had use more cotton and more micellar water for the other brand. For Garnier i used only one that is a thumbs up for me make it 2 thumbs up.",Volume (ml):400,5,03 Jun 2018
2476,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"Cleanser was gentle on my skin. It didn't leave my skin red or painful after using it, compared to others I've used before. Price wise, definitely a good investment. This will be my go to cleanser from now on!",Volume (ml):400,5,03 Jun 2018
2477,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,I have been using other micellar water and I must say Garnier's micellar water removes makeup much easily. With 2 cotton pad and i'm done!,Volume (ml):400,4,03 Jun 2018
2478,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"Yesterday night was my first try from Garnier brand. It was safely delivered to me days ago. *Thank you Garnier!*    I was so eager to try coz firstly, it mentioned that its removal for light makeup (which i am. I have been a light makeup for 3years now. Before that i used to have heavy makeup on).  Secondly, it mentioned its for sensitive skin. I have this sensitivity issue under my eyes & nose area, for years now. Yesterday night, tried and tested. And IM LOVING IT! I don’t feel the tingling heaty on my sensitive areas though. And best best, after removing it, you can just straightaway go to bed. Really! No need to rinse after removing. Wow Garnier. I have used other brand, which is have been my fave. But that particular brand when i have used, the sticky feeling exist, so i have to rinse to get rid of the feeling ok my face. For garnier, its not though. Amazing! Garnier MW, you are on my fave list now! THANK YOU #GARNIERSG for sending over to me to try. Love it!",Volume (ml):400,5,03 Jun 2018
2479,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"Garnier All-in-1 Micellar Cleansing Water takes my makeup off gently and in one swipe. I absolutely love it as it doesn't leave my skin feeling greasy but mosturised at the same time. No oily residue! I am most impressed that when I am taking off eye makeup, I don't need to do a lot of rubbing plus it doesn't burn at all!",Volume (ml):400,5,03 Jun 2018
2480,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"Removes most make up after 1 swipe.  Removes all make up after 2 swipes. Was unfortunate enough to accidentally get some make up remover in  eye, but it didn't irritate the eye much. Has this unsettling smell when used but overall, a good and effective make up remover.",Volume (ml):400,5,03 Jun 2018
2481,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"I have sensitive skin and this remover does it's job without irritating my skin further like most removers do. It's able to remove most face makeup effectively, but wouldn't use for eye makeup.",Volume (ml):400,5,02 Jun 2018
2482,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,Good cleansing water to remove my BB cream effectively. Skin felt mositurised and non sticky. Worth it for the price.,Volume (ml):400,5,02 Jun 2018
2483,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,I have acne prone skin and i wear makeup on most days. This helps to remove my makeup at the end of my wear even if i have a setting spray on. However i do feel after i use it that it leaves a slight film to my face and that i would still need to go in with a cleanser afterwards to feel more fresher. It is not a bad product overall.,Volume (ml):400,5,01 Jun 2018
2484,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"I wear make up on a daily basis and I hate having to take it all off at the end of the day. However with the Garnier Micellar water, it doesnt take much time and effort. It is so gentle and effective in removing my make-up, even my water proof mascara and eyeliner! Been using it for over a year because of how amazing it is.",Volume (ml):400,5,01 Jun 2018
2485,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,Tried for 1 month. After applying not dry and also feeling not sticky too. overall just suitable for me,Volume (ml):400,4,30 May 2018
2486,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"It is really gentle on skin. Just a quick, gentle swipe can remove most of my makeup. It is usually dreadful for me to remove my makeup after a long day but this product made it easier as it can take less than 5 mins to remove a full face makeup.  The price is reasonable and packaging is simple yet elegant",Volume (ml):400,5,24 May 2018
2487,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,Love that it doesn't leave a tacky residue. It leaves my face feeling refreshed. Great first step in my nightly skincare routine. I am sold.,Volume (ml):400,5,24 Sep 2018
2488,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,Love that it doesn't leave a tacky residue. It leaves my face feeling refreshed. Great first step in my nightly skincare routine. I am sold.,Volume (ml):400,5,24 Sep 2018
2489,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,This has no fragrance. It removes makeup really easily and cleanly. I do not need a lot of effort to remove my makeup. It is the best micellar water i tried so far. Will repurchase!,Volume (ml):400,5,22 Aug 2018
2490,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,This has no fragrance. It removes makeup really easily and cleanly. I do not need a lot of effort to remove my makeup. It is the best micellar water i tried so far. Will repurchase!,Volume (ml):400,5,22 Aug 2018
2491,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,I have been using this daily for a few months now. My skin has become more appealing and much more under control now. I would definitely recommend this product to anyone!!,Volume (ml):400,5,06 Aug 2018
2492,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,I have been using this daily for a few months now. My skin has become more appealing and much more under control now. I would definitely recommend this product to anyone!!,Volume (ml):400,5,06 Aug 2018
2493,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"It cleans off even heavy makeup very easily. I often use it and it does not feel harsh on the skin. It's suitable for sensitive skin and its formula feels light and refreshing. Overall, it's a good product that is worth the purchase!",Volume (ml):400,5,23 Jun 2018
2494,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"It cleans off even heavy makeup very easily. I often use it and it does not feel harsh on the skin. It's suitable for sensitive skin and its formula feels light and refreshing. Overall, it's a good product that is worth the purchase!",Volume (ml):400,5,23 Jun 2018
2495,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"Easy application on wanting to remove my makeup, glides on the face easily. Bonus is when u're still gd if u dont dounle cleanse ur face.",Volume (ml):400,5,22 Jun 2018
2496,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"Easy application on wanting to remove my makeup, glides on the face easily. Bonus is when u're still gd if u dont dounle cleanse ur face.",Volume (ml):400,5,22 Jun 2018
2497,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"Cleans my makeup well, although when im wearing full makeup on. 90% makeup clear on one go of cotton swipe.",Volume (ml):400,5,21 Jun 2018
2498,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"Cleans my makeup well, although when im wearing full makeup on. 90% makeup clear on one go of cotton swipe.",Volume (ml):400,5,21 Jun 2018
2499,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"What i love about Garnier miscellar cleansing water is that unlike other miscellar water, it's not sticky once you spill that on your face!!",Volume (ml):400,4,20 Jun 2018
2500,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"What i love about Garnier miscellar cleansing water is that unlike other miscellar water, it's not sticky once you spill that on your face!!",Volume (ml):400,4,20 Jun 2018
2501,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"I've tried this and the waterproof version(blue cap) and I prefer the one for waterproof makeup much more just because it removes makeup better/faster. I wear light makeup with long-wearing liquid lipstick (KAT VON D) and I'm one who prefers to remove makeup all at one go instead of having to use a separate eye/lip makeup remover. While this still works, it just requires a little bit more effort to remove makeup entirely. I also like that this doesn't irritate my skin or eyes!",Volume (ml):400,5,16 Jun 2018
2502,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"I've tried this and the waterproof version(blue cap) and I prefer the one for waterproof makeup much more just because it removes makeup better/faster. I wear light makeup with long-wearing liquid lipstick (KAT VON D) and I'm one who prefers to remove makeup all at one go instead of having to use a separate eye/lip makeup remover. While this still works, it just requires a little bit more effort to remove makeup entirely. I also like that this doesn't irritate my skin or eyes!",Volume (ml):400,5,16 Jun 2018
2503,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"I have used this previously to remove all makeup on my face, including eye make-up. I now use it to remove only eye makeup (not waterproof); it doesn't sting my eyes and it has never made me break out.    A bonus is that it is really affordable.",Volume (ml):400,5,15 Jun 2018
2504,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"I have used this previously to remove all makeup on my face, including eye make-up. I now use it to remove only eye makeup (not waterproof); it doesn't sting my eyes and it has never made me break out.    A bonus is that it is really affordable.",Volume (ml):400,5,15 Jun 2018
2505,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"Good for lightwear makeup as indicated on bottle.  Cleans efficently and effectively. However, for waterproof makeup, i still prefer oil based remover to reduce the amount of tugging and rubbing",Volume (ml):400,5,13 Jun 2018
2506,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"Good for lightwear makeup as indicated on bottle.  Cleans efficently and effectively. However, for waterproof makeup, i still prefer oil based remover to reduce the amount of tugging and rubbing",Volume (ml):400,5,13 Jun 2018
2507,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"A very good chance to try this Micellar cleansing water from Garnier as my allergies suddenly made it's appearance again.    Review:   This micellar water does what it says. It removes my eyes and lips make-up instantly in 1 cotton pad. It is a very easy to use product as I just need to gently press, hold, and wipe my face in circular motion.    My face never shows redness during the two days I use this product. It cleanses, soothes and more importantly, it doesn't irritate my sensitive skin.",Volume (ml):400,5,12 Jun 2018
2508,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"A very good chance to try this Micellar cleansing water from Garnier as my allergies suddenly made it's appearance again.    Review:   This micellar water does what it says. It removes my eyes and lips make-up instantly in 1 cotton pad. It is a very easy to use product as I just need to gently press, hold, and wipe my face in circular motion.    My face never shows redness during the two days I use this product. It cleanses, soothes and more importantly, it doesn't irritate my sensitive skin.",Volume (ml):400,5,12 Jun 2018
2509,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,I like how this product remove make up in an instant. No need to use several times just to remove your make up. Highly recommended with people who has sensitive skin.,Volume (ml):400,5,10 Jun 2018
2510,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"When I purchased this product, i was a little bit hesitant but when I got to try this product, it really satisfies me. It's really nice to use. It's really recommendable for others to try out. The packaging is nice.The way it completely removes your make up is so legit. And it is legit amazing. I would really love.to buy this product again. And I would recommend it to my friends so that they can witness how beautiful and amazing this product is. I just really love how it feels on my skin and face. I just really love everything about it.",Volume (ml):400,5,10 Jun 2018
2511,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"Removing makeup has never been this effortless before. it does not leave an oily feeling behind like other brands of remover. I will definitely use it again and the best part is, its suitable for sensitive skin. It does not sting my face like some products would!!",Volume (ml):400,5,09 Jun 2018
2512,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"Removing makeup has never been this effortless before. it does not leave an oily feeling behind like other brands of remover. I will definitely use it again and the best part is, its suitable for sensitive skin. It does not sting my face like some products would!!",Volume (ml):400,5,09 Jun 2018
2513,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,Received this product and enjoyed using it. It was light on my skin and didn't dry out my skin when I applied it. Definitely would recommend it to my friends and family who are looking for a good make-up remover.,Volume (ml):400,5,09 Jun 2018
2514,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"First time using Garnier's Micellar water, it can cleanse my light makeup well with 1 cotton pad and it is very convenient to use. It can even remove my waterproof eyeliner well. For mascara, I will still prefer the oil type of remover.",Volume (ml):400,5,09 Jun 2018
2515,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"In one wipe, it removes most eye make-up efficiently. highly recommended for removal of light make-up. For heavy make-up, just wipe off a few more times and repeat as per desired. Product has a light pleasant scent and is gentle, not irritable to sensitive skin like mine. Very convenient and easy to use. Works like what it said.",Volume (ml):400,5,08 Jun 2018
2516,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,It is a gentle cleanser that can remove make up in just 1 swipe! It makes my skin smooth afterwards. I will definitely buy this again! It's a amazing product!,Volume (ml):400,5,08 Jun 2018
2517,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,Love how it doesn't irritate my eyes when i remove my eye make up and also the fragrance free as some people may be allergic to certain scent. Suitable for my super sensitive skin too as i tend to react almost immediately to a wrong product.,Volume (ml):400,5,08 Jun 2018
2518,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"First try out this Ganier Micellar Water, it is so gentle to skin, no sting sensation on skin somemore it can remove waterproof makeup very clean with just 1 cotton pad! It is so amazing!",Volume (ml):400,5,08 Jun 2018
2519,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"This brand of micelles water is a great starter brand and item to trying out or implementing it into your skincare for the first time.     Price-wise, it is definitely affordable. Definitely soft on the skin. However, would require you to a few more applications than the other name brand micellar water (which is twice as more expensive) to remove all traceable of makeup. Despite that, I think due to that, it's is definitely safe for sensitive skin. Fragrance-free, you would probably think it is just normal water but do not worry. You have not been duped! :)",Volume (ml):400,5,08 Jun 2018
2520,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"I love how the product removes my makeup completely and keeps my face clean. You don't have to rinse your face after using the makeup remover. I only used 2 facial cottons to remove my makeup. It's that great. Just ensure not to pour too much of the solution onto your fails cotton, as it will start to create foam when you are swiping the cotton over your face. Overall, it's a great product! I'm loving it!",Volume (ml):400,5,08 Jun 2018
2521,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"The Garnier Micellar Water is god sent! With just one wipe, I can clean away my eyeliner! It helps a lot when I have eyelash extensions. The product is also very gentle on the skin. I have very sensitive skin around my lips but the product did not cause any reaction when I use it to wipe away my lipstick! Amazing!",Volume (ml):400,5,08 Jun 2018
2522,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,The Garnier Micellar Water is a gentle cleanser that removes make up in one swipe! It is not drying to the skin and is good for sensitive skin :),Volume (ml):400,5,08 Jun 2018
2523,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,I love how it remove my eye makeup by just one swipe and is so convenient to remove any other make up,Volume (ml):400,5,08 Jun 2018
2524,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,Its a nice product..although im not really using make up..but i thinkit wouldbe useful for those busy women...than you,Volume (ml):400,5,08 Jun 2018
2525,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,I love how this product removes my makeup easily. It is also good for people with dry or sensitive skin. What's best is that it is not oily and it makes my face feels really smooth afterwards.,Volume (ml):400,5,08 Jun 2018
2526,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"The cleansing water is a five star product! I love how it remove my make up in a single swipe on my face! It doesn't have stony fragrance which is one thing I like! And most importantly, it doesn't cause my skin to be dry(indeed gentle to sensitive skin!!) .     I love love love this!",Volume (ml):400,4,08 Jun 2018
2527,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"Love how this product removes most of my makeup at the end of each day. Eventhough I have oily, sensitive skin, this product has never caused any issues at all. In fact, it makes my skin feel extremely refreshed and helps to mattify my skin. I am currently using this product as my go-to makeup remover because of how amazing it is. LOVE!",Volume (ml):400,5,08 Jun 2018
2528,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"It doesn't leave my face feeling tight and stripped of moisture , don't have to wash face after removing makeup with this product , and wont break me out , it also doesn't hurt the eyes when removing eye makeup . Claims to remove light make up but it removes my heavy makeup wear as good too . Also doesn't have an annoying aftermath of using where the skin feels uncomfortable like other cleansing water does . I feel squeaky clean after every use and even use it if im not wearing makeup but wants to clean my face .",Volume (ml):400,5,07 Jun 2018
2529,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"It doesn't leave my face feeling tight and stripped of moisture , don't have to wash face after removing makeup with this product , and wont break me out , it also doesn't hurt the eyes when removing eye makeup . Claims to remove light make up but it removes my heavy makeup wear as good too . Also doesn't have an annoying aftermath of using where the skin feels uncomfortable like other cleansing water does . I feel squeaky clean after every use and even use it if im not wearing makeup but wants to clean my face .",Volume (ml):400,5,07 Jun 2018
2530,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"Being blessed with ultra sensitive combi skin, I'm always searching for the ultimate facial cleanser. I've tried numerous cleansers and cleansing tools including Clarisonic, but they always make my skin feel tight and my face would itch the next few days, causing unsightly dry patches of skin. But this Micellar water is my holy grail - it's easy to clean my make up and it doesn't strip my face of its natural oil. So glad to be given this opportunity to try this!",Volume (ml):400,5,07 Jun 2018
2531,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"As my face is conbination skin , so i don't like to use oily based makeup remover and yet this is the best worth product that i have used all the way. It clean all the makeup , eye makeup , lipstick .",Volume (ml):400,5,07 Jun 2018
2532,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"It is gentle on skin, yet clean thoroughly.   No remaining make up on cotton when i clean 2nd time using toner.  Used for two nights and no redness or allergic reaction. I have combined skin and i dont feel tightness or tingling on cheeks area.  Will definitely recommend to friends.",Volume (ml):400,5,07 Jun 2018
2533,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"Removed makeup effortlessly, no tugging on eyelids, especially to remove eyeliner and mascara. Fully removed all makeup residue with just 2 cotton pads. Face felt smooth and not drying after using the micellar water.",Volume (ml):400,5,06 Jun 2018
2534,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,I've switched to Micrellar type  formulas an about a year ago and have tried various brands.     Ganier micellar cleanings stands out because it doesn't Not sting my eyes.     Perfect for removing eye makeup. Formula Is not oily and gentle on THe the skin.,Volume (ml):400,4,06 Jun 2018
2535,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"I have tested this product on my hands with makeup such as foundation, eyeliner, eyeshadow, lipstick, eyebrow products. Application is really easy to use, however, it is really big and bulky for travel usage. Application does not come with any weird smells or fragrance which is good which means that there isnt any additional ingredients. Makeup is easily removed with this micellar water, but it could not remove the liquid lipstick and left a smudge. After usage, it leaves skin soft and smooth, not tacky like the other brand i have used. Overall, good product! highly recommend.",Volume (ml):400,5,06 Jun 2018
2536,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,Removes all my make up in one swipe and leaves no sticky residue behind. Great for a fast cleanse with no work. Doesn't case break out. There is no need for double cleaning.,Volume (ml):400,4,06 Jun 2018
2537,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,Love this product since it has no fragrances and it wipes away my makeup in one swipe! it doesnt leave any residue and doesnt leave the skin dry. it also doesnt leave skin feeling tacky and its not harsh to the skin either. Would totally recommend this to my family and friends.,Volume (ml):400,5,06 Jun 2018
2538,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"This product is amazing! It really does it jobs, in just one swipe your makeup is remove. Not much product is needed to take off your makeup too. After removing my makeup with it, when i cleanse my face with a face wash the water is almost clear. Really love it and will buy again and recommend it to my girlfriends.",Volume (ml):400,5,06 Jun 2018
2539,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"I am able to remove my make up effortlessly even my eyeliner ! Using GARNIER micellar cleansing water , I am able to remove my makeup fully by only using with just 2 cotton pads the best point is that it is not oily at all and it does not have any scent.",Volume (ml):400,5,06 Jun 2018
2540,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"Easy to remove my makeup, lip and eye...this micelar cleansing water pink suitable for my oily skin, after use not sticky...i like it",Volume (ml):400,5,06 Jun 2018
2541,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"The Micellar Water is amazing! The scentless makeup remover looked exactly like water since it's crystal clear and scentless. Despite that, it removed my makeup effortlessly. My face feels really clean and smooth after each time I use the Micellar Water. It is also gentle to the skin as my face does not get red after using the product. Would definitely purchase more once I'm done with this bottle!",Volume (ml):400,5,06 Jun 2018
2542,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,"Nothing short of miraculous. I have noticed not only does it clean my face of all make up residue, its also helps prevent breakouts and clear breakouts when they do occur. I noticed improvement after one use. My skin is doing much better now.",Volume (ml):400,5,05 Jun 2018
2543,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,First time trying Micellar Cleansing Water to remove my make up was quite pleased of the results. Because I have sensitive skin and using wrong kind of cleansing products will cause a lot of outbreaks and itch.. However it does not clean waterproof make up easily..,Volume (ml):400,4,05 Jun 2018
2544,garnier,Makeup Removers,Micellar Cleansing Water (For Sensitive Skin) 400ml by Garnier,$13.40,This micellar cleansing water works wonders! It removes all the makeup on my face within 2 swaps! I will definitely recommend it to friends and love ones and I will definitely buy more,Volume (ml):400,5,04 Jun 2018
